path,sign,video_id,n_frames
train_landmark_files/30596.parquet,iron,30596,74
train_landmark_files/66048.parquet,j,66048,46
train_landmark_files/31100.parquet,j,31100,142
train_landmark_files/31102.parquet,j,31102,61
train_landmark_files/31104.parquet,j,31104,72
train_landmark_files/65978.parquet,jewelry,65978,54
train_landmark_files/31077.parquet,jewelry,31077,46
train_landmark_files/31078.parquet,jewelry,31078,42
train_landmark_files/31079.parquet,jewelry,31079,92
train_landmark_files/31080.parquet,jewelry,31080,43
train_landmark_files/31082.parquet,jewelry,31082,79
train_landmark_files/31218.parquet,journey,31218,66
train_landmark_files/31220.parquet,journey,31220,56
train_landmark_files/31221.parquet,journey,31221,54
train_landmark_files/31223.parquet,journey,31223,89
train_landmark_files/31232.parquet,joy,31232,71
train_landmark_files/31233.parquet,joy,31233,74
train_landmark_files/31236.parquet,joy,31236,61
train_landmark_files/31237.parquet,joy,31237,69
train_landmark_files/31239.parquet,joy,31239,85
train_landmark_files/31300.parquet,july,31300,57
train_landmark_files/31306.parquet,july,31306,122
train_landmark_files/31301.parquet,july,31301,69
train_landmark_files/31303.parquet,july,31303,66
train_landmark_files/66049.parquet,k,66049,49
train_landmark_files/31583.parquet,k,31583,94
train_landmark_files/31585.parquet,k,31585,30
train_landmark_files/31587.parquet,k,31587,88
train_landmark_files/65991.parquet,kid,65991,71
train_landmark_files/31621.parquet,kid,31621,89
train_landmark_files/31612.parquet,kid,31612,73
train_landmark_files/31613.parquet,kid,31613,26
train_landmark_files/31614.parquet,kid,31614,59
train_landmark_files/31687.parquet,kindergarten,31687,84
train_landmark_files/31688.parquet,kindergarten,31688,41
train_landmark_files/31689.parquet,kindergarten,31689,83
train_landmark_files/31691.parquet,kindergarten,31691,51
train_landmark_files/31693.parquet,kindergarten,31693,87
train_landmark_files/32046.parquet,lady,32046,97
train_landmark_files/32047.parquet,lady,32047,110
train_landmark_files/32049.parquet,lady,32049,29
train_landmark_files/32050.parquet,lady,32050,42
train_landmark_files/32052.parquet,lady,32052,92
train_landmark_files/32097.parquet,lamp,32097,27
train_landmark_files/32094.parquet,lamp,32094,75
train_landmark_files/66011.parquet,last week,66011,50
train_landmark_files/32276.parquet,last week,32276,76
train_landmark_files/32277.parquet,last week,32277,38
train_landmark_files/32278.parquet,last week,32278,69
train_landmark_files/32280.parquet,last week,32280,92
train_landmark_files/32421.parquet,laundry,32421,76
train_landmark_files/32422.parquet,laundry,32422,155
train_landmark_files/32424.parquet,laundry,32424,50
train_landmark_files/32427.parquet,laundry,32427,98
train_landmark_files/32530.parquet,leader,32530,112
train_landmark_files/32520.parquet,leader,32520,99
train_landmark_files/32521.parquet,leader,32521,84
train_landmark_files/32522.parquet,leader,32522,71
train_landmark_files/32523.parquet,leader,32523,94
train_landmark_files/66022.parquet,league,66022,51
train_landmark_files/32562.parquet,league,32562,68
train_landmark_files/32563.parquet,league,32563,36
train_landmark_files/32575.parquet,leak,32575,37
train_landmark_files/32579.parquet,leak,32579,95
train_landmark_files/32569.parquet,leak,32569,91
train_landmark_files/32570.parquet,leak,32570,62
train_landmark_files/32571.parquet,leak,32571,131
train_landmark_files/32754.parquet,legal,32754,69
train_landmark_files/32755.parquet,legal,32755,106
train_landmark_files/32757.parquet,legal,32757,33
train_landmark_files/32759.parquet,legal,32759,96
train_landmark_files/32911.parquet,let,32911,80
train_landmark_files/32915.parquet,let,32915,35
train_landmark_files/32916.parquet,let,32916,53
train_landmark_files/32918.parquet,let,32918,56
train_landmark_files/33000.parquet,liability,33000,67
train_landmark_files/33001.parquet,liability,33001,35
train_landmark_files/33002.parquet,liability,33002,92
train_landmark_files/33003.parquet,liability,33003,25
train_landmark_files/33005.parquet,liability,33005,102
train_landmark_files/33042.parquet,librarian,33042,72
train_landmark_files/33043.parquet,librarian,33043,98
train_landmark_files/33044.parquet,librarian,33044,70
train_landmark_files/33047.parquet,librarian,33047,102
train_landmark_files/33063.parquet,license,33063,66
train_landmark_files/33066.parquet,license,33066,48
train_landmark_files/33069.parquet,license,33069,92
train_landmark_files/33518.parquet,little bit,33518,122
train_landmark_files/33519.parquet,little bit,33519,83
train_landmark_files/33521.parquet,little bit,33521,96
train_landmark_files/33616.parquet,loan,33616,99
train_landmark_files/33609.parquet,loan,33609,95
train_landmark_files/33612.parquet,loan,33612,52
train_landmark_files/33851.parquet,look at,33851,69
train_landmark_files/33857.parquet,look at,33857,33
train_landmark_files/33881.parquet,look for,33881,104
train_landmark_files/33882.parquet,look for,33882,93
train_landmark_files/33884.parquet,look for,33884,91
train_landmark_files/33980.parquet,lord,33980,32
train_landmark_files/33981.parquet,lord,33981,87
train_landmark_files/33983.parquet,lord,33983,44
train_landmark_files/33986.parquet,lord,33986,83
train_landmark_files/66051.parquet,m,66051,52
train_landmark_files/35897.parquet,m,35897,129
train_landmark_files/35899.parquet,m,35899,30
train_landmark_files/35901.parquet,m,35901,83
train_landmark_files/35306.parquet,meaning,35306,68
train_landmark_files/35307.parquet,meaning,35307,53
train_landmark_files/35555.parquet,melody,35555,88
train_landmark_files/35556.parquet,melody,35556,81
train_landmark_files/35557.parquet,melody,35557,51
train_landmark_files/35558.parquet,melody,35558,41
train_landmark_files/35560.parquet,melody,35560,98
train_landmark_files/35567.parquet,melt,35567,76
train_landmark_files/35568.parquet,melt,35568,117
train_landmark_files/35570.parquet,melt,35570,69
train_landmark_files/35572.parquet,melt,35572,94
train_landmark_files/66115.parquet,mention,66115,67
train_landmark_files/66116.parquet,mention,66116,67
train_landmark_files/35676.parquet,mention,35676,33
train_landmark_files/35932.parquet,microscope,35932,71
train_landmark_files/35933.parquet,microscope,35933,48
train_landmark_files/35935.parquet,microscope,35935,34
train_landmark_files/35937.parquet,microscope,35937,88
train_landmark_files/35986.parquet,midnight,35986,76
train_landmark_files/35988.parquet,midnight,35988,60
train_landmark_files/35990.parquet,midnight,35990,119
train_landmark_files/35992.parquet,midnight,35992,47
train_landmark_files/36037.parquet,military,36037,71
train_landmark_files/36038.parquet,military,36038,95
train_landmark_files/36040.parquet,military,36040,41
train_landmark_files/36139.parquet,mine,36139,66
train_landmark_files/36140.parquet,mine,36140,68
train_landmark_files/36142.parquet,mine,36142,28
train_landmark_files/36146.parquet,mine,36146,76
train_landmark_files/36399.parquet,mistake,36399,78
train_landmark_files/36400.parquet,mistake,36400,86
train_landmark_files/36402.parquet,mistake,36402,25
train_landmark_files/36404.parquet,mistake,36404,80
train_landmark_files/36489.parquet,mock,36489,71
train_landmark_files/36490.parquet,mock,36490,92
train_landmark_files/36492.parquet,mock,36492,45
train_landmark_files/36801.parquet,moose,36801,46
train_landmark_files/36802.parquet,moose,36802,92
train_landmark_files/36804.parquet,moose,36804,31
train_landmark_files/36808.parquet,moose,36808,99
train_landmark_files/36910.parquet,mosquito,36910,88
train_landmark_files/36901.parquet,mosquito,36901,59
train_landmark_files/36903.parquet,mosquito,36903,95
train_landmark_files/36906.parquet,mosquito,36906,57
train_landmark_files/66148.parquet,motivate,66148,73
train_landmark_files/36969.parquet,motivate,36969,74
train_landmark_files/36970.parquet,motivate,36970,30
train_landmark_files/36971.parquet,motivate,36971,79
train_landmark_files/36973.parquet,motivate,36973,31
train_landmark_files/36975.parquet,motivate,36975,79
train_landmark_files/37305.parquet,murder,37305,76
train_landmark_files/37306.parquet,murder,37306,78
train_landmark_files/37308.parquet,murder,37308,30
train_landmark_files/37310.parquet,murder,37310,118
train_landmark_files/66052.parquet,n,66052,53
train_landmark_files/38265.parquet,n,38265,125
train_landmark_files/38267.parquet,n,38267,30
train_landmark_files/38269.parquet,n,38269,76
train_landmark_files/37647.parquet,narrow,37647,107
train_landmark_files/37648.parquet,narrow,37648,105
train_landmark_files/37650.parquet,narrow,37650,35
train_landmark_files/37652.parquet,narrow,37652,81
train_landmark_files/37828.parquet,necessary,37828,77
train_landmark_files/37829.parquet,necessary,37829,95
train_landmark_files/37831.parquet,necessary,37831,45
train_landmark_files/37833.parquet,necessary,37833,83
train_landmark_files/37940.parquet,negotiate,37940,85
train_landmark_files/37932.parquet,negotiate,37932,31
train_landmark_files/37933.parquet,negotiate,37933,109
train_landmark_files/38212.parquet,new york,38212,99
train_landmark_files/38211.parquet,new york,38211,160
train_landmark_files/38214.parquet,new york,38214,33
train_landmark_files/38216.parquet,new york,38216,93
train_landmark_files/66173.parquet,nine,66173,63
train_landmark_files/38373.parquet,nine,38373,56
train_landmark_files/38374.parquet,nine,38374,43
train_landmark_files/38376.parquet,nine,38376,28
train_landmark_files/38378.parquet,nine,38378,80
train_landmark_files/38701.parquet,northwest,38701,59
train_landmark_files/38702.parquet,northwest,38702,42
train_landmark_files/38704.parquet,northwest,38704,46
train_landmark_files/38706.parquet,northwest,38706,104
train_landmark_files/38944.parquet,not yet,38944,29
train_landmark_files/38945.parquet,not yet,38945,38
train_landmark_files/38949.parquet,not yet,38949,49
train_landmark_files/38946.parquet,not yet,38946,97
train_landmark_files/66193.parquet,notice,66193,66
train_landmark_files/38871.parquet,notice,38871,114
train_landmark_files/38872.parquet,notice,38872,34
train_landmark_files/38873.parquet,notice,38873,91
train_landmark_files/38875.parquet,notice,38875,57
train_landmark_files/38878.parquet,notice,38878,93
train_landmark_files/39067.parquet,numerous,39067,81
train_landmark_files/39070.parquet,numerous,39070,29
train_landmark_files/39071.parquet,numerous,39071,41
train_landmark_files/39072.parquet,numerous,39072,95
train_landmark_files/39073.parquet,numerous,39073,86
train_landmark_files/39076.parquet,nun,39076,118
train_landmark_files/39077.parquet,nun,39077,34
train_landmark_files/39080.parquet,nun,39080,47
train_landmark_files/39082.parquet,nun,39082,91
train_landmark_files/66053.parquet,o,66053,48
train_landmark_files/39553.parquet,o,39553,123
train_landmark_files/39555.parquet,o,39555,30
train_landmark_files/39557.parquet,o,39557,78
train_landmark_files/39198.parquet,objective,39198,81
train_landmark_files/39199.parquet,objective,39199,80
train_landmark_files/39201.parquet,objective,39201,47
train_landmark_files/39203.parquet,objective,39203,86
train_landmark_files/66221.parquet,obsess,66221,78
train_landmark_files/39253.parquet,obsess,39253,43
train_landmark_files/39254.parquet,obsess,39254,49
train_landmark_files/39255.parquet,obsess,39255,64
train_landmark_files/39256.parquet,obsess,39256,52
train_landmark_files/39257.parquet,obsess,39257,80
train_landmark_files/39258.parquet,obsess,39258,87
train_landmark_files/39285.parquet,obtain,39285,59
train_landmark_files/39286.parquet,obtain,39286,100
train_landmark_files/39287.parquet,obtain,39287,80
train_landmark_files/39289.parquet,obtain,39289,46
train_landmark_files/39291.parquet,obtain,39291,88
train_landmark_files/39334.parquet,occur,39334,74
train_landmark_files/39335.parquet,occur,39335,81
train_landmark_files/39337.parquet,occur,39337,46
train_landmark_files/39387.parquet,odor,39387,74
train_landmark_files/39388.parquet,odor,39388,85
train_landmark_files/39389.parquet,odor,39389,53
train_landmark_files/39390.parquet,odor,39390,49
train_landmark_files/39392.parquet,odor,39392,91
train_landmark_files/39647.parquet,olympics,39647,79
train_landmark_files/39649.parquet,olympics,39649,80
train_landmark_files/39652.parquet,olympics,39652,92
train_landmark_files/40239.parquet,or,40239,85
train_landmark_files/40240.parquet,or,40240,78
train_landmark_files/40242.parquet,or,40242,33
train_landmark_files/40104.parquet,oral,40104,95
train_landmark_files/66245.parquet,oral,66245,66
train_landmark_files/40097.parquet,oral,40097,48
train_landmark_files/40102.parquet,oral,40102,66
train_landmark_files/40342.parquet,our,40342,88
train_landmark_files/40343.parquet,our,40343,106
train_landmark_files/40345.parquet,our,40345,64
train_landmark_files/40347.parquet,our,40347,80
train_landmark_files/40528.parquet,overcome,40528,77
train_landmark_files/40529.parquet,overcome,40529,90
train_landmark_files/40531.parquet,overcome,40531,28
train_landmark_files/40532.parquet,overcome,40532,24
train_landmark_files/40533.parquet,overcome,40533,31
train_landmark_files/66258.parquet,pack,66258,70
train_landmark_files/40722.parquet,pack,40722,75
train_landmark_files/40723.parquet,pack,40723,50
train_landmark_files/40726.parquet,pack,40726,56
train_landmark_files/40728.parquet,pack,40728,74
train_landmark_files/40828.parquet,painter,40828,105
train_landmark_files/40829.parquet,painter,40829,100
train_landmark_files/40830.parquet,painter,40830,66
train_landmark_files/40831.parquet,painter,40831,71
train_landmark_files/40833.parquet,painter,40833,93
train_landmark_files/41262.parquet,part,41262,90
train_landmark_files/41263.parquet,part,41263,85
train_landmark_files/41265.parquet,part,41265,51
train_landmark_files/41267.parquet,part,41267,80
train_landmark_files/41559.parquet,pause,41559,41
train_landmark_files/41563.parquet,pause,41563,86
train_landmark_files/41553.parquet,pause,41553,72
train_landmark_files/41554.parquet,pause,41554,37
train_landmark_files/41555.parquet,pause,41555,80
train_landmark_files/41644.parquet,peaceful,41644,102
train_landmark_files/41645.parquet,peaceful,41645,31
train_landmark_files/41646.parquet,peaceful,41646,61
train_landmark_files/41647.parquet,peaceful,41647,36
train_landmark_files/41648.parquet,peaceful,41648,96
